ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Location_Type,Holiday_Flag,Special_Event_Flag,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
23,2025-06-10,1,2,15390.45,10281.05,18331.61,2,0,0,3,1,15176.96
23,2025-06-11,2,2,19949.23,14349.93,20007.58,2,1,0,1,1,19125.79
23,2025-06-12,3,3,13935.44,12325.51,25934.0,2,0,0,2,1,12792.23
23,2025-06-13,4,3,14113.77,9057.73,18116.07,2,0,0,2,1,13200.08
23,2025-06-14,5,3,21157.38,14258.29,18347.9,2,1,0,1,1,21608.59
23,2025-06-15,6,4,13070.07,10919.85,27504.6,2,0,0,3,1,11951.22
23,2025-06-16,0,3,11778.18,7627.81,16991.09,2,0,0,2,1,11833.44
23,2025-06-17,1,4,14768.78,9154.85,15311.63,2,0,0,2,1,15195.2
23,2025-06-18,2,2,15749.31,14100.12,19199.42,2,0,0,2,1,14362.18
23,2025-06-19,3,1,15913.0,11425.66,20474.11,2,0,0,2,1,17347.61
23,2025-06-20,4,3,19437.5,12650.26,20686.89,2,0,0,2,1,18432.09
23,2025-06-21,5,4,23033.3,18863.09,25268.75,2,1,0,2,1,23023.97
23,2025-06-22,6,3,11334.15,7480.82,29943.29,2,0,0,3,1,12049.13
23,2025-06-23,0,2,16826.2,13547.42,14734.39,2,1,0,3,1,16130.63
23,2025-06-24,1,1,19513.17,15387.96,21874.06,2,0,1,1,1,18516.62
23,2025-06-25,2,4,11639.13,10231.39,25367.12,2,0,0,2,1,10948.66
23,2025-06-26,3,1,20959.02,17252.86,15130.86,2,1,0,1,1,18927.48
23,2025-06-27,4,4,15685.65,9431.68,27246.73,2,0,0,3,1,16685.32
23,2025-06-28,5,3,17714.32,15701.99,20391.34,2,0,0,1,1,18740.24
23,2025-06-29,6,2,11873.47,7704.75,23028.61,2,0,0,2,1,12409.18
24,2025-01-01,2,1,13749.55,8970.49,16164.0,3,0,1,3,0,13420.88
24,2025-01-02,3,3,8756.18,5493.53,17874.41,3,0,0,1,0,9557.37
24,2025-01-03,4,3,9970.8,6439.5,11383.04,3,0,0,3,0,9332.62
24,2025-01-04,5,2,13860.11,9127.36,12962.05,3,0,0,1,0,14707.27
24,2025-01-05,6,4,9354.24,6485.93,18018.15,3,0,0,3,0,8769.2
24,2025-01-06,0,2,12025.26,9829.2,12160.52,3,0,0,1,0,11801.19
24,2025-01-07,1,2,13625.88,8792.7,15632.84,3,0,0,3,0,14043.78
24,2025-01-08,2,4,18147.8,13740.86,17713.64,3,0,1,2,0,17088.93
24,2025-01-09,3,3,16123.27,11331.76,23592.14,3,1,0,2,0,14936.29
24,2025-01-10,4,3,11317.99,8776.06,20960.25,3,0,0,3,0,10811.1
24,2025-01-11,5,4,13368.13,11356.56,14713.38,3,0,0,3,0,12792.12
24,2025-01-12,6,2,9149.48,5802.0,17378.56,3,0,0,1,0,8639.55
24,2025-01-13,0,1,7318.05,6100.35,11894.32,3,0,0,1,0,7635.63
24,2025-01-14,1,2,12528.18,10921.48,9513.46,3,0,0,3,0,13559.39
24,2025-01-15,2,2,11414.97,9509.47,16286.63,3,0,0,2,0,11532.73
24,2025-01-16,3,3,9395.11,8432.13,14839.47,3,0,0,1,0,9564.98
24,2025-01-17,4,4,14076.47,10387.56,12213.65,3,0,0,1,0,14656.96
24,2025-01-18,5,3,14768.29,13085.63,18299.41,3,0,0,1,0,15899.27
24,2025-01-19,6,2,14434.22,10909.58,19198.77,3,1,0,1,0,15855.38
24,2025-01-20,0,4,9277.47,8184.24,18764.49,3,0,0,2,0,8830.77
24,2025-01-21,1,4,11615.19,8994.4,12060.71,3,0,0,1,0,11970.27
24,2025-01-22,2,4,11063.05,6751.84,15099.75,3,0,0,1,0,10775.59
24,2025-01-23,3,4,9670.9,6242.58,14381.97,3,0,0,2,0,10015.05
24,2025-01-24,4,2,14209.28,10083.65,12572.17,3,0,0,1,0,14603.52
24,2025-01-25,5,3,11561.23,7615.2,18472.06,3,0,0,1,0,12652.05
24,2025-01-26,6,4,8133.74,6804.96,15029.59,3,0,0,3,0,8032.58
24,2025-01-27,0,1,11402.43,7099.9,10573.86,3,0,0,2,0,11678.9
24,2025-01-28,1,3,13025.91,8161.6,14823.16,3,0,0,1,0,11788.7
24,2025-01-29,2,2,10504.27,8997.87,16933.68,3,0,0,2,0,9548.31
24,2025-01-30,3,2,9179.22,7972.68,13655.56,3,0,0,3,0,8376.69
24,2025-01-31,4,3,13789.94,10897.22,11932.99,3,0,0,1,0,13580.82
24,2025-02-01,5,2,12538.24,9178.85,17926.92,3,0,0,2,0,11757.53
24,2025-02-02,6,3,10410.01,8653.33,16299.71,3,0,0,3,0,9846.57
24,2025-02-03,0,4,11881.59,8139.27,13533.01,3,0,0,3,0,12274.38
24,2025-02-04,1,3,8799.06,7192.45,15446.07,3,0,0,2,0,8178.23
24,2025-02-05,2,4,10450.81,7468.52,11438.78,3,0,0,3,0,10649.02
24,2025-02-06,3,4,17233.37,13140.77,13586.06,3,1,0,1,0,18864.0
24,2025-02-07,4,3,16275.4,12500.45,22403.38,3,0,0,2,0,17862.14
24,2025-02-08,5,4,14943.2,11429.95,21158.02,3,0,0,1,0,14970.49
24,2025-02-09,6,1,16254.49,11182.24,19426.16,3,1,0,2,0,17029.09
24,2025-02-10,0,1,15602.74,13308.99,21130.84,3,1,0,3,0,15134.62
24,2025-02-11,1,2,8695.38,7464.88,20283.56,3,0,0,3,0,8855.23
24,2025-02-12,2,1,12242.86,8354.34,11303.99,3,0,0,1,0,13351.48
24,2025-02-13,3,3,9866.69,7730.32,15915.72,3,0,0,3,0,10236.81
24,2025-02-14,4,4,13705.81,12324.64,12826.7,3,0,0,3,0,14247.41
24,2025-02-15,5,4,12803.1,10297.29,17817.55,3,0,0,2,0,11765.56
24,2025-02-16,6,2,9594.48,5842.56,16644.03,3,0,0,1,0,9560.88
24,2025-02-17,0,3,10337.52,6252.06,12472.83,3,0,0,2,0,10583.83
24,2025-02-18,1,2,10325.78,6237.15,13438.78,3,0,0,2,0,9381.24
24,2025-02-19,2,4,9757.26,8521.7,13423.51,3,0,0,3,0,10140.33
24,2025-02-20,3,1,11862.97,10004.1,12684.43,3,0,0,3,0,12901.03
24,2025-02-21,4,2,20512.34,16661.02,15421.87,3,1,0,2,0,21872.27
24,2025-02-22,5,2,12066.75,9401.45,26666.04,3,0,0,2,0,11268.39
24,2025-02-23,6,1,8887.89,6961.54,15686.77,3,0,0,2,0,8660.72
24,2025-02-24,0,2,12636.27,9284.09,11554.25,3,0,0,2,0,13250.89
24,2025-02-25,1,1,11681.98,9973.61,16427.15,3,0,0,1,0,11447.4
24,2025-02-26,2,2,8687.49,7201.07,15186.57,3,0,0,1,0,8747.68
24,2025-02-27,3,1,12481.29,8745.7,11293.73,3,0,0,3,0,12198.47
24,2025-02-28,4,1,14418.54,12208.02,16225.68,3,0,0,3,0,15066.0
24,2025-03-01,5,2,11339.12,8395.2,18744.1,3,0,0,1,0,10500.85
24,2025-03-02,6,3,13957.51,10347.01,14740.85,3,0,0,2,0,15223.04
24,2025-03-03,0,1,11364.76,9332.14,18144.77,3,0,0,3,0,11906.85
24,2025-03-04,1,4,11532.52,8677.2,14774.18,3,0,0,2,0,11318.09
24,2025-03-05,2,1,8858.61,6329.24,14992.28,3,0,0,1,0,9275.74
24,2025-03-06,3,4,9594.98,7785.87,11516.2,3,0,0,1,0,10057.69
24,2025-03-07,4,2,14046.25,10713.91,12473.47,3,0,0,3,0,15067.01
24,2025-03-08,5,1,17740.59,11249.41,18260.12,3,1,0,2,0,19096.81
24,2025-03-09,6,3,13848.48,9628.66,23062.77,3,1,0,1,0,13677.94
24,2025-03-10,0,2,10669.71,9427.31,18003.02,3,0,0,2,0,11171.27
24,2025-03-11,1,1,12178.89,7846.07,13870.62,3,0,0,1,0,11985.66
24,2025-03-12,2,4,9845.74,6251.65,15832.56,3,0,0,3,0,10324.67
24,2025-03-13,3,1,10491.25,7835.86,12799.46,3,0,0,2,0,11440.56
24,2025-03-14,4,3,13274.62,10897.64,13638.62,3,0,0,3,0,13720.12
24,2025-03-15,5,2,13819.55,8398.16,17257.01,3,0,0,1,0,14366.41
24,2025-03-16,6,4,12355.33,10793.69,17965.41,3,0,0,3,0,12441.28
24,2025-03-17,0,2,9467.12,6753.28,16061.93,3,0,0,3,0,9723.94
24,2025-03-18,1,2,11376.96,8808.46,12307.25,3,0,0,2,0,11125.9
24,2025-03-19,2,3,12612.44,10985.17,14790.04,3,1,0,3,0,12387.44
24,2025-03-20,3,3,9809.54,8129.9,16396.17,3,0,0,2,0,10438.59
24,2025-03-21,4,3,31134.7,26774.18,12752.41,3,0,0,1,0,31281.19
24,2025-03-22,5,2,10045.92,8525.35,40475.11,3,0,0,1,0,9879.02
24,2025-03-23,6,2,10954.58,7435.41,13059.69,3,0,0,3,0,11248.28
24,2025-03-24,0,4,9897.78,7586.72,14240.96,3,0,0,3,0,9797.61
24,2025-03-25,1,3,14773.35,10688.98,12867.11,3,1,0,1,0,14980.85
24,2025-03-26,2,3,9006.13,6237.08,19205.36,3,0,0,2,0,8760.47
24,2025-03-27,3,3,12078.05,7286.82,11707.97,3,0,0,1,0,12451.65
24,2025-03-28,4,1,13073.14,10949.01,15701.46,3,0,0,3,0,14129.38
24,2025-03-29,5,4,10829.7,8980.99,16995.08,3,0,0,2,0,11354.04
24,2025-03-30,6,3,10630.07,7787.45,14078.61,3,0,0,2,0,11178.61
24,2025-03-31,0,1,10006.5,8733.08,13819.1,3,0,0,1,0,9972.26
24,2025-04-01,1,2,11884.09,7567.83,13008.45,3,0,0,1,0,11262.89
24,2025-04-02,2,3,9314.68,7755.86,15449.32,3,0,0,1,0,9793.75
24,2025-04-03,3,3,9100.42,5631.86,12109.09,3,0,0,2,0,9630.36
24,2025-04-04,4,4,17161.78,15252.66,11830.55,3,0,1,1,0,16378.46
24,2025-04-05,5,4,13310.99,9494.67,22310.31,3,0,0,2,0,13095.82
24,2025-04-06,6,1,11797.91,8919.41,17304.28,3,0,0,2,0,11505.65
24,2025-04-07,0,1,10636.72,8633.31,15337.28,3,0,0,1,0,10446.95
24,2025-04-08,1,1,9275.58,8040.38,13827.73,3,0,0,2,0,9423.18
24,2025-04-09,2,1,14170.84,12633.14,12058.25,3,0,0,2,0,15066.7
24,2025-04-10,3,1,30523.26,18711.64,18422.09,3,0,0,3,0,27655.53
24,2025-04-11,4,2,12994.3,9027.38,39680.24,3,0,0,3,0,13284.91
24,2025-04-12,5,4,18821.54,11569.44,16892.58,3,1,0,3,0,17265.66
24,2025-04-13,6,3,11913.04,8218.53,24468.0,3,0,0,3,0,12759.38
24,2025-04-14,0,3,8903.42,6519.92,15486.95,3,0,0,1,0,9709.96
24,2025-04-15,1,4,11948.78,10009.87,11574.44,3,0,0,3,0,13019.93
24,2025-04-16,2,2,12958.99,9728.25,15533.41,3,0,0,2,0,13684.13
24,2025-04-17,3,3,9229.31,7860.82,16846.69,3,0,0,3,0,9478.92
24,2025-04-18,4,2,12893.51,10982.25,11998.1,3,0,0,2,0,13417.14
24,2025-04-19,5,2,11812.41,7558.42,16761.56,3,0,0,3,0,12877.75
24,2025-04-20,6,1,16843.0,10140.34,15356.13,3,0,1,2,0,17713.39
24,2025-04-21,0,1,8381.83,7039.51,21895.9,3,0,0,2,0,8872.34
24,2025-04-22,1,2,16725.69,14799.4,10896.38,3,1,0,3,0,18365.15
24,2025-04-23,2,2,10999.09,7677.79,21743.4,3,0,0,1,0,11917.85
24,2025-04-24,3,2,10609.34,8496.21,14298.82,3,0,0,2,0,11415.69
24,2025-04-25,4,4,29370.8,18155.14,13792.14,3,0,0,2,0,27132.4
24,2025-04-26,5,2,16046.39,13378.68,38182.04,3,0,0,1,0,17238.6
24,2025-04-27,6,1,9572.99,6301.12,20860.31,3,0,0,1,0,9330.87
24,2025-04-28,0,1,9682.51,6219.11,12444.88,3,0,0,2,0,10031.3
24,2025-04-29,1,2,8631.81,5682.62,12587.27,3,0,0,2,0,9222.66
24,2025-04-30,2,1,10099.76,6366.38,11221.35,3,0,0,3,0,10055.53
24,2025-05-01,3,2,10229.34,6758.49,13129.69,3,0,0,2,0,9416.42
24,2025-05-02,4,3,13473.54,9456.84,13298.14,3,0,0,3,0,13020.47
24,2025-05-03,5,2,15470.91,12444.34,17515.61,3,0,0,1,0,16615.18
24,2025-05-04,6,3,12885.91,8223.06,20112.19,3,0,0,2,0,13586.83
24,2025-05-05,0,4,11713.47,9386.65,16751.68,3,0,0,1,0,11443.87
24,2025-05-06,1,2,10134.01,8574.27,15227.51,3,0,0,3,0,11142.63
24,2025-05-07,2,2,12051.02,9893.03,13174.22,3,0,0,1,0,11091.65
24,2025-05-08,3,2,10681.12,7852.98,15666.33,3,0,0,3,0,10730.57
24,2025-05-09,4,2,17750.1,13428.16,13885.46,3,1,0,2,0,18031.84
24,2025-05-10,5,3,14693.93,9549.13,23075.13,3,0,0,1,0,15181.84
24,2025-05-11,6,2,11785.89,8498.24,19102.11,3,0,0,3,0,11897.45
24,2025-05-12,0,4,12302.64,10668.34,15321.66,3,0,0,1,0,12646.26
24,2025-05-13,1,2,10990.77,8768.77,15993.44,3,0,0,3,0,10694.4
24,2025-05-14,2,4,10293.67,8008.83,14288.0,3,0,0,3,0,11174.15
24,2025-05-15,3,1,6545.6,4644.13,13381.77,3,0,0,1,0,6579.64
24,2025-05-16,4,3,12034.28,9308.43,8509.28,3,0,0,1,0,11552.79
24,2025-05-17,5,4,12134.23,10812.48,15644.56,3,0,0,2,0,12189.78
24,2025-05-18,6,1,11533.73,9423.67,15774.49,3,0,0,2,0,12173.5
24,2025-05-19,0,1,18048.38,12310.56,14993.84,3,1,0,3,0,18597.18
24,2025-05-20,1,3,11032.57,6949.34,23462.89,3,0,0,1,0,11074.57
24,2025-05-21,2,1,10063.61,6496.92,14342.34,3,0,0,1,0,9107.48
24,2025-05-22,3,2,36882.5,22695.98,13082.7,3,1,0,1,0,39340.97
24,2025-05-23,4,3,31510.68,24399.73,47947.25,3,0,0,1,0,30462.39
24,2025-05-24,5,1,10225.21,6548.7,40963.89,3,0,0,2,0,11024.1
24,2025-05-25,6,4,12357.25,9187.3,13292.77,3,0,0,3,0,12129.11
24,2025-05-26,0,3,15049.48,11505.73,16064.42,3,0,1,1,0,15215.21
24,2025-05-27,1,4,9040.49,5440.41,19564.32,3,0,0,3,0,8139.73
24,2025-05-28,2,3,9367.42,7106.79,11752.64,3,0,0,1,0,10144.84
24,2025-05-29,3,4,12643.93,8584.47,12177.65,3,0,0,1,0,12998.71
24,2025-05-30,4,4,14530.99,11523.83,16437.11,3,0,0,2,0,14839.09
24,2025-05-31,5,3,18684.52,15476.43,18890.29,3,0,1,2,0,20439.6
24,2025-06-01,6,4,14449.6,12788.16,24289.87,3,0,0,1,0,15023.33
24,2025-06-02,0,3,12367.86,9845.52,18784.48,3,0,0,1,0,13497.6
24,2025-06-03,1,2,10823.11,6691.22,16078.22,3,0,0,1,0,10410.7
24,2025-06-04,2,3,32368.79,27388.62,14070.04,3,0,0,1,0,30286.57
24,2025-06-05,3,4,10874.09,7356.72,42079.42,3,0,0,3,0,9933.29
24,2025-06-06,4,3,11858.77,10480.58,14136.32,3,0,0,2,0,11073.06
24,2025-06-07,5,3,11192.28,7053.07,15416.4,3,0,0,1,0,12045.93
24,2025-06-08,6,2,11085.32,9104.28,14549.96,3,0,0,1,0,10815.48
24,2025-06-09,0,3,9547.08,8562.06,14410.92,3,0,0,3,0,10160.69
24,2025-06-10,1,3,13419.12,9777.42,12411.21,3,0,0,2,0,13575.04
24,2025-06-11,2,2,12619.57,7672.66,17444.85,3,0,0,3,0,11377.7
24,2025-06-12,3,4,13407.06,11716.16,16405.44,3,0,0,2,0,12219.71
24,2025-06-13,4,2,20203.78,13253.14,17429.18,3,0,1,3,0,18822.26
24,2025-06-14,5,3,21034.76,15590.43,26264.91,3,0,1,3,0,21871.82
24,2025-06-15,6,3,10264.42,9145.41,27345.19,3,0,0,2,0,10524.89
24,2025-06-16,0,1,12038.78,7714.16,13343.75,3,0,0,1,0,10996.14
24,2025-06-17,1,1,8886.81,6427.44,15650.42,3,0,0,2,0,9260.58
24,2025-06-18,2,1,9538.36,6460.0,11552.85,3,0,0,2,0,9413.87
24,2025-06-19,3,3,13365.5,8121.86,12399.87,3,0,0,1,0,12552.96
24,2025-06-20,4,3,12975.71,7922.58,17375.15,3,0,0,1,0,12584.8
24,2025-06-21,5,4,18361.01,12599.37,16868.42,3,0,1,2,0,18315.21
24,2025-06-22,6,3,13573.95,11292.36,23869.31,3,0,0,3,0,13113.96
24,2025-06-23,0,2,9240.19,7081.5,17646.14,3,0,0,1,0,9576.77
24,2025-06-24,1,1,9864.01,8280.75,12012.24,3,0,0,1,0,9047.52
24,2025-06-25,2,4,9507.18,5808.2,12823.21,3,0,0,2,0,8666.22
24,2025-06-26,3,1,8831.34,6982.03,12359.33,3,0,0,1,0,9100.15
24,2025-06-27,4,4,11477.52,8559.42,11480.75,3,0,0,2,0,11382.01
24,2025-06-28,5,3,14225.44,12026.52,14920.78,3,0,0,3,0,14633.19
24,2025-06-29,6,3,11415.62,6979.57,18493.07,3,0,0,1,0,12358.75
25,2025-01-01,2,3,9189.23,7747.52,13960.5,3,0,0,3,0,8783.26
25,2025-01-02,3,3,9653.15,5851.8,11946.0,3,0,0,1,0,9106.79
25,2025-01-03,4,3,11889.98,7912.05,12549.1,3,0,0,1,0,11923.09
25,2025-01-04,5,4,11128.96,8429.39,15456.98,3,0,0,3,0,12136.34
25,2025-01-05,6,2,10865.64,7602.18,14467.64,3,0,0,1,0,9984.13
25,2025-01-06,0,4,8506.43,6421.69,14125.33,3,0,0,3,0,8158.25
25,2025-01-07,1,1,12399.15,8895.95,11058.36,3,0,1,2,0,12307.75
25,2025-01-08,2,2,9980.28,8574.68,16118.89,3,0,0,1,0,8982.54
25,2025-01-09,3,2,8396.58,7170.06,12974.36,3,0,0,3,0,7728.37
25,2025-01-10,4,3,9157.62,5545.13,10915.55,3,0,0,2,0,9782.44
25,2025-01-11,5,1,13002.66,10539.88,11904.9,3,1,0,3,0,11929.89
25,2025-01-12,6,2,8283.85,6873.93,16903.46,3,0,0,3,0,7520.45
25,2025-01-13,0,2,11182.74,8201.18,10769.0,3,0,0,3,0,10969.14
25,2025-01-14,1,3,7273.13,4816.84,14537.56,3,0,0,1,0,7428.87
25,2025-01-15,2,3,10044.49,8129.34,9455.08,3,0,0,2,0,9478.08
25,2025-01-16,3,1,7853.56,6421.46,13057.84,3,0,0,2,0,7085.47
25,2025-01-17,4,2,11065.34,6929.16,10209.62,3,0,0,2,0,11688.22
25,2025-01-18,5,4,14565.05,11381.35,14384.94,3,0,0,1,0,14504.89
25,2025-01-19,6,3,12000.18,9569.66,18934.57,3,1,0,1,0,12117.88
25,2025-01-20,0,3,8307.72,7355.48,15600.23,3,0,0,3,0,8612.31
25,2025-01-21,1,2,8920.87,7315.78,10800.03,3,0,0,1,0,8952.83
25,2025-01-22,2,1,12020.28,9217.15,11597.13,3,0,0,1,0,11903.04
25,2025-01-23,3,2,11009.57,8882.44,15626.37,3,0,0,1,0,12070.59
25,2025-01-24,4,3,12839.35,11008.57,14312.44,3,0,0,2,0,13872.32
25,2025-01-25,5,4,11068.68,8274.48,16691.15,3,0,0,2,0,11122.49
25,2025-01-26,6,3,8915.43,5557.96,14389.29,3,0,0,3,0,9532.84
25,2025-01-27,0,4,10607.73,9413.69,11590.06,3,0,0,1,0,11351.33
25,2025-01-28,1,1,9452.4,7720.39,13790.05,3,0,0,2,0,9039.8
25,2025-01-29,2,2,10245.29,8000.12,12288.12,3,0,0,2,0,11066.18
25,2025-01-30,3,2,8899.37,7319.64,13318.87,3,0,0,2,0,8274.7
25,2025-01-31,4,2,10740.77,7722.94,11569.18,3,0,0,3,0,11559.99
25,2025-02-01,5,2,12685.72,9575.22,13962.99,3,0,0,2,0,12492.94
25,2025-02-02,6,3,9873.39,8628.81,16491.43,3,0,0,2,0,9216.43
25,2025-02-03,0,1,10663.99,7034.23,12835.4,3,0,0,2,0,11599.72
25,2025-02-04,1,2,9873.2,8354.24,13863.19,3,0,0,3,0,10135.56
25,2025-02-05,2,1,10552.45,9004.58,12835.16,3,0,0,1,0,10239.1
25,2025-02-06,3,1,7484.54,5058.51,13718.18,3,0,0,2,0,8096.81
25,2025-02-07,4,2,9378.66,6700.5,9729.9,3,0,0,1,0,9810.87
25,2025-02-08,5,2,11652.04,7447.42,12192.26,3,0,0,2,0,12091.3
25,2025-02-09,6,4,8547.11,5720.62,15147.66,3,0,0,3,0,8568.95
25,2025-02-10,0,2,9845.54,6578.37,11111.24,3,0,0,1,0,9461.26
25,2025-02-11,1,4,9423.18,6322.48,12799.2,3,0,0,3,0,8981.79
25,2025-02-12,2,3,9081.27,5905.22,12250.14,3,0,0,3,0,9744.84
25,2025-02-13,3,3,9930.46,6395.74,11805.66,3,0,0,3,0,8999.38
25,2025-02-14,4,2,12004.78,8017.32,12909.6,3,0,0,2,0,11490.2
25,2025-02-15,5,2,12641.14,10964.9,15606.22,3,0,0,2,0,12244.44
25,2025-02-16,6,3,10103.48,6785.73,16433.48,3,0,0,2,0,10664.32
25,2025-02-17,0,4,14130.06,11369.8,13134.52,3,0,0,2,0,13503.95
25,2025-02-18,1,2,8750.71,6067.72,18369.08,3,0,0,3,0,8030.82
25,2025-02-19,2,1,9560.97,5798.0,11375.92,3,0,0,1,0,9872.08
25,2025-02-20,3,4,11027.47,8001.73,12429.26,3,0,0,1,0,10784.7
25,2025-02-21,4,2,17641.08,12220.18,14335.71,3,0,1,1,0,16036.64
25,2025-02-22,5,4,15385.62,9368.96,22933.4,3,1,0,3,0,16203.55
25,2025-02-23,6,4,8744.31,6993.15,20001.31,3,0,0,2,0,8609.82
25,2025-02-24,0,2,13927.37,11936.66,11367.61,3,0,0,3,0,12575.87
25,2025-02-25,1,2,10953.66,8583.3,18105.58,3,0,0,3,0,10784.38
25,2025-02-26,2,1,8840.63,5495.37,14239.76,3,0,0,1,0,9675.58
25,2025-02-27,3,1,8471.31,5130.59,11492.82,3,0,0,3,0,7634.51
25,2025-02-28,4,4,11822.87,10161.56,11012.71,3,0,0,2,0,12781.88
25,2025-03-01,5,4,31621.89,23521.48,15369.73,3,0,0,1,0,29277.82
25,2025-03-02,6,4,13538.95,10965.23,41108.46,3,0,0,3,0,12680.1
25,2025-03-03,0,2,7897.73,5687.93,17600.64,3,0,0,2,0,8592.53
25,2025-03-04,1,4,13192.04,11691.26,10267.04,3,0,0,3,0,14001.04
25,2025-03-05,2,3,11910.35,7620.3,17149.66,3,0,0,3,0,11551.41
25,2025-03-06,3,2,6785.94,5978.62,15483.45,3,0,0,1,0,6706.61
25,2025-03-07,4,2,12538.0,7724.71,8821.73,3,0,0,1,0,13454.75
25,2025-03-08,5,3,11909.53,8165.33,16299.4,3,0,0,1,0,12809.51
25,2025-03-09,6,2,8356.4,5590.76,15482.38,3,0,0,3,0,8125.5
25,2025-03-10,0,3,8724.94,7109.89,10863.32,3,0,0,3,0,8594.74
25,2025-03-11,1,1,9428.78,7334.43,11342.42,3,0,0,3,0,9752.58
25,2025-03-12,2,1,8135.63,6306.64,12257.42,3,0,0,3,0,7673.91
25,2025-03-13,3,3,9708.57,7713.84,10576.32,3,0,0,2,0,10563.62
25,2025-03-14,4,3,13728.16,10542.18,12621.14,3,0,0,3,0,12767.39
25,2025-03-15,5,3,11916.93,9134.14,17846.61,3,0,0,2,0,11081.9
25,2025-03-16,6,1,10608.07,7711.77,15492.01,3,0,0,2,0,10230.89
25,2025-03-17,0,1,11454.73,10214.13,13790.49,3,0,0,2,0,11812.27
25,2025-03-18,1,1,8947.86,6474.29,14891.15,3,0,0,3,0,9816.79
25,2025-03-19,2,2,12887.49,11099.6,11632.22,3,0,0,1,0,11669.24
25,2025-03-20,3,4,7704.2,6475.05,16753.73,3,0,0,1,0,8391.79
25,2025-03-21,4,4,12693.44,11420.91,10015.46,3,0,0,2,0,12118.1
25,2025-03-22,5,3,9097.75,6571.68,16501.47,3,0,0,1,0,8574.61
25,2025-03-23,6,2,12766.78,10205.66,11827.08,3,1,0,1,0,12371.64
25,2025-03-24,0,2,10727.29,7085.96,16596.81,3,0,0,2,0,10962.34
25,2025-03-25,1,1,9785.16,8745.67,13945.48,3,0,0,3,0,10570.09
25,2025-03-26,2,4,8168.15,7060.04,12720.7,3,0,0,1,0,8573.04
25,2025-03-27,3,2,9755.36,7211.55,10618.59,3,0,0,2,0,10031.1
25,2025-03-28,4,1,11577.67,9182.87,12681.97,3,0,0,2,0,12523.4
25,2025-03-29,5,1,14671.68,11720.1,15050.97,3,0,0,3,0,15997.38
25,2025-03-30,6,1,8737.15,6024.59,19073.19,3,0,0,2,0,8512.23
25,2025-03-31,0,2,7678.73,5027.64,11358.29,3,0,0,2,0,7443.21
25,2025-04-01,1,1,7897.44,4748.61,9982.35,3,0,0,2,0,7258.21
25,2025-04-02,2,4,12452.18,7471.69,10266.68,3,0,1,3,0,13511.06
25,2025-04-03,3,2,10142.3,7214.06,16187.83,3,0,0,3,0,10152.33
25,2025-04-04,4,4,8889.28,7207.77,13184.99,3,0,0,2,0,8033.8
25,2025-04-05,5,3,12435.51,9399.96,11556.07,3,0,0,3,0,12510.19
25,2025-04-06,6,1,11335.06,8087.31,16166.17,3,0,0,2,0,10807.83
25,2025-04-07,0,2,7558.35,4975.42,14735.58,3,0,0,1,0,6957.81
25,2025-04-08,1,4,6981.78,4441.04,9825.86,3,0,0,2,0,7426.27
25,2025-04-09,2,1,12666.49,10441.45,9076.32,3,1,0,1,0,13731.1
25,2025-04-10,3,2,8931.44,6238.34,16466.44,3,0,0,3,0,9550.96
25,2025-04-11,4,3,11739.83,9064.01,11610.88,3,0,0,3,0,11490.07
25,2025-04-12,5,2,18113.01,11595.13,15261.77,3,0,1,1,0,18026.09
25,2025-04-13,6,2,7646.91,5687.71,23546.91,3,0,0,1,0,7208.13
25,2025-04-14,0,3,7281.2,5898.23,9940.98,3,0,0,1,0,7525.56
25,2025-04-15,1,4,12921.6,7998.06,9465.56,3,1,0,2,0,13467.87
25,2025-04-16,2,3,9176.34,6750.73,16798.08,3,0,0,3,0,8712.8
25,2025-04-17,3,3,9739.64,7705.37,11929.24,3,0,0,2,0,9622.7
25,2025-04-18,4,3,9204.9,7707.08,12661.53,3,0,0,1,0,9849.67
25,2025-04-19,5,1,12057.67,9887.39,11966.37,3,0,0,1,0,12742.1
25,2025-04-20,6,3,10081.92,8523.8,15674.97,3,0,0,1,0,10957.04
25,2025-04-21,0,4,25708.49,21008.1,13106.49,3,0,0,1,0,27113.42
25,2025-04-22,1,1,11379.92,8946.52,33421.04,3,0,0,3,0,11488.51
25,2025-04-23,2,4,7760.76,5495.93,14793.9,3,0,0,2,0,7431.04
25,2025-04-24,3,3,8277.48,6338.96,10088.98,3,0,0,2,0,8635.21
25,2025-04-25,4,2,9184.43,6436.09,10760.73,3,0,0,1,0,8655.13
25,2025-04-26,5,4,10662.47,8821.52,11939.76,3,0,0,1,0,11489.13
25,2025-04-27,6,2,9374.68,8245.1,13861.21,3,0,0,1,0,8865.24
25,2025-04-28,0,4,7111.81,4942.84,12187.09,3,0,0,1,0,6558.05
25,2025-04-29,1,2,11361.46,8912.71,9245.35,3,0,0,1,0,10814.56
25,2025-04-30,2,3,11687.43,7760.7,14769.9,3,0,0,3,0,11109.06
25,2025-05-01,3,1,10282.89,8393.04,15193.66,3,0,0,2,0,10673.99
25,2025-05-02,4,1,10776.16,7608.22,13367.76,3,0,0,1,0,10541.48
